,City,Country,Long,Lat,date,type,value
5966,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-12,recovered,0
5967,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-12,currently ill,1
5968,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-13,confirmed,1
5969,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-13,died,0
5970,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-13,recovered,0
5971,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-13,currently ill,1
5972,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-14,confirmed,1
5973,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-14,died,0
5974,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-14,recovered,0
5975,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-14,currently ill,1
5976,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-15,confirmed,1
5977,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-15,died,0
5978,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-15,recovered,0
5979,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-15,currently ill,1
5980,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-16,confirmed,1
5981,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-16,died,0
5982,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-16,recovered,0
5983,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-16,currently ill,1
5984,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-17,confirmed,1
5985,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-17,died,0
5986,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-17,recovered,0
5987,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-17,currently ill,1
5988,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-18,confirmed,1
5989,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-18,died,0
5990,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-18,recovered,0
5991,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-18,currently ill,1
5992,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-19,confirmed,1
5993,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-19,died,0
5994,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-19,recovered,0
5995,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-19,currently ill,1
5996,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-20,confirmed,1
5997,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-20,died,0
5998,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-20,recovered,0
5999,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-20,currently ill,1
6000,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-21,confirmed,1
6001,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-21,died,0
6002,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-21,recovered,0
6003,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-21,currently ill,1
6004,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-22,confirmed,1
6005,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-22,died,0
6006,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-22,recovered,0
6007,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-22,currently ill,1
6008,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-23,confirmed,1
6009,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-23,died,0
6010,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-23,recovered,0
6011,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-23,currently ill,1
6012,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-24,confirmed,1
6013,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-24,died,0
6014,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-24,recovered,0
6015,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-24,currently ill,1
6016,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-25,confirmed,1
6017,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-25,died,0
6018,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-25,recovered,0
6019,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-25,currently ill,1
6020,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-26,confirmed,1
6021,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-26,died,0
6022,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-26,recovered,0
6023,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-26,currently ill,1
6024,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-27,confirmed,1
6025,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-27,died,0
6026,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-27,recovered,0
6027,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-27,currently ill,1
6028,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-28,confirmed,1
6029,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-28,died,0
6030,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-28,recovered,0
6031,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-28,currently ill,1
6032,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-29,confirmed,1
6033,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-29,died,0
6034,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-29,recovered,0
6035,"Los Angeles, CA",US,-118.2437,34.0522,2020-02-29,currently ill,1
6036,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-01,confirmed,1
6037,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-01,died,0
6038,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-01,recovered,0
6039,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-01,currently ill,1
6040,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-02,confirmed,1
6041,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-02,died,0
6042,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-02,recovered,0
6043,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-02,currently ill,1
6044,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-03,confirmed,1
6045,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-03,died,0
6046,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-03,recovered,0
6047,"Los Angeles, CA",US,-118.2437,34.0522,2020-03-03,currently ill,1
6048,Macau,Macau,113.55,22.1667,2020-01-22,confirmed,1
6049,Macau,Macau,113.55,22.1667,2020-01-22,died,0
6050,Macau,Macau,113.55,22.1667,2020-01-22,recovered,0
6051,Macau,Macau,113.55,22.1667,2020-01-22,currently ill,1
6052,Macau,Macau,113.55,22.1667,2020-01-23,confirmed,2
6053,Macau,Macau,113.55,22.1667,2020-01-23,died,0
6054,Macau,Macau,113.55,22.1667,2020-01-23,recovered,0
6055,Macau,Macau,113.55,22.1667,2020-01-23,currently ill,2
6056,Macau,Macau,113.55,22.1667,2020-01-24,confirmed,2
6057,Macau,Macau,113.55,22.1667,2020-01-24,died,0
6058,Macau,Macau,113.55,22.1667,2020-01-24,recovered,0
6059,Macau,Macau,113.55,22.1667,2020-01-24,currently ill,2
6060,Macau,Macau,113.55,22.1667,2020-01-25,confirmed,2
6061,Macau,Macau,113.55,22.1667,2020-01-25,died,0
6062,Macau,Macau,113.55,22.1667,2020-01-25,recovered,0
6063,Macau,Macau,113.55,22.1667,2020-01-25,currently ill,2
6064,Macau,Macau,113.55,22.1667,2020-01-26,confirmed,5
6065,Macau,Macau,113.55,22.1667,2020-01-26,died,0
6066,Macau,Macau,113.55,22.1667,2020-01-26,recovered,0
6067,Macau,Macau,113.55,22.1667,2020-01-26,currently ill,5
6068,Macau,Macau,113.55,22.1667,2020-01-27,confirmed,6
6069,Macau,Macau,113.55,22.1667,2020-01-27,died,0
6070,Macau,Macau,113.55,22.1667,2020-01-27,recovered,0
6071,Macau,Macau,113.55,22.1667,2020-01-27,currently ill,6
6072,Macau,Macau,113.55,22.1667,2020-01-28,confirmed,7
6073,Macau,Macau,113.55,22.1667,2020-01-28,died,0
6074,Macau,Macau,113.55,22.1667,2020-01-28,recovered,0
6075,Macau,Macau,113.55,22.1667,2020-01-28,currently ill,7
6076,Macau,Macau,113.55,22.1667,2020-01-29,confirmed,7
6077,Macau,Macau,113.55,22.1667,2020-01-29,died,0
6078,Macau,Macau,113.55,22.1667,2020-01-29,recovered,0
6079,Macau,Macau,113.55,22.1667,2020-01-29,currently ill,7
6080,Macau,Macau,113.55,22.1667,2020-01-30,confirmed,7
6081,Macau,Macau,113.55,22.1667,2020-01-30,died,0
6082,Macau,Macau,113.55,22.1667,2020-01-30,recovered,0
6083,Macau,Macau,113.55,22.1667,2020-01-30,currently ill,7
6084,Macau,Macau,113.55,22.1667,2020-01-31,confirmed,7
6085,Macau,Macau,113.55,22.1667,2020-01-31,died,0
6086,Macau,Macau,113.55,22.1667,2020-01-31,recovered,0
6087,Macau,Macau,113.55,22.1667,2020-01-31,currently ill,7
6088,Macau,Macau,113.55,22.1667,2020-02-01,confirmed,7
6089,Macau,Macau,113.55,22.1667,2020-02-01,died,0
6090,Macau,Macau,113.55,22.1667,2020-02-01,recovered,0
6091,Macau,Macau,113.55,22.1667,2020-02-01,currently ill,7
6092,Macau,Macau,113.55,22.1667,2020-02-02,confirmed,8
6093,Macau,Macau,113.55,22.1667,2020-02-02,died,0
6094,Macau,Macau,113.55,22.1667,2020-02-02,recovered,0
6095,Macau,Macau,113.55,22.1667,2020-02-02,currently ill,8
6096,Macau,Macau,113.55,22.1667,2020-02-03,confirmed,8
6097,Macau,Macau,113.55,22.1667,2020-02-03,died,0
6098,Macau,Macau,113.55,22.1667,2020-02-03,recovered,0
6099,Macau,Macau,113.55,22.1667,2020-02-03,currently ill,8
6100,Macau,Macau,113.55,22.1667,2020-02-04,confirmed,10
6101,Macau,Macau,113.55,22.1667,2020-02-04,died,0
6102,Macau,Macau,113.55,22.1667,2020-02-04,recovered,0
6103,Macau,Macau,113.55,22.1667,2020-02-04,currently ill,10
6104,Macau,Macau,113.55,22.1667,2020-02-05,confirmed,10
6105,Macau,Macau,113.55,22.1667,2020-02-05,died,0
6106,Macau,Macau,113.55,22.1667,2020-02-05,recovered,0
6107,Macau,Macau,113.55,22.1667,2020-02-05,currently ill,10
6108,Macau,Macau,113.55,22.1667,2020-02-06,confirmed,10
6109,Macau,Macau,113.55,22.1667,2020-02-06,died,0
6110,Macau,Macau,113.55,22.1667,2020-02-06,recovered,1
6111,Macau,Macau,113.55,22.1667,2020-02-06,currently ill,9
6112,Macau,Macau,113.55,22.1667,2020-02-07,confirmed,10
6113,Macau,Macau,113.55,22.1667,2020-02-07,died,0
6114,Macau,Macau,113.55,22.1667,2020-02-07,recovered,1
6115,Macau,Macau,113.55,22.1667,2020-02-07,currently ill,9
6116,Macau,Macau,113.55,22.1667,2020-02-08,confirmed,10
6117,Macau,Macau,113.55,22.1667,2020-02-08,died,0
6118,Macau,Macau,113.55,22.1667,2020-02-08,recovered,1
6119,Macau,Macau,113.55,22.1667,2020-02-08,currently ill,9
6120,Macau,Macau,113.55,22.1667,2020-02-09,confirmed,10
6121,Macau,Macau,113.55,22.1667,2020-02-09,died,0
6122,Macau,Macau,113.55,22.1667,2020-02-09,recovered,1
6123,Macau,Macau,113.55,22.1667,2020-02-09,currently ill,9
6124,Macau,Macau,113.55,22.1667,2020-02-10,confirmed,10
6125,Macau,Macau,113.55,22.1667,2020-02-10,died,0
6126,Macau,Macau,113.55,22.1667,2020-02-10,recovered,1
6127,Macau,Macau,113.55,22.1667,2020-02-10,currently ill,9
6128,Macau,Macau,113.55,22.1667,2020-02-11,confirmed,10
6129,Macau,Macau,113.55,22.1667,2020-02-11,died,0
6130,Macau,Macau,113.55,22.1667,2020-02-11,recovered,1
6131,Macau,Macau,113.55,22.1667,2020-02-11,currently ill,9
6132,Macau,Macau,113.55,22.1667,2020-02-12,confirmed,10
6133,Macau,Macau,113.55,22.1667,2020-02-12,died,0
6134,Macau,Macau,113.55,22.1667,2020-02-12,recovered,2
6135,Macau,Macau,113.55,22.1667,2020-02-12,currently ill,8
6136,Macau,Macau,113.55,22.1667,2020-02-13,confirmed,10
6137,Macau,Macau,113.55,22.1667,2020-02-13,died,0
6138,Macau,Macau,113.55,22.1667,2020-02-13,recovered,3
6139,Macau,Macau,113.55,22.1667,2020-02-13,currently ill,7
6140,Macau,Macau,113.55,22.1667,2020-02-14,confirmed,10
6141,Macau,Macau,113.55,22.1667,2020-02-14,died,0
6142,Macau,Macau,113.55,22.1667,2020-02-14,recovered,3
6143,Macau,Macau,113.55,22.1667,2020-02-14,currently ill,7
6144,Macau,Macau,113.55,22.1667,2020-02-15,confirmed,10
6145,Macau,Macau,113.55,22.1667,2020-02-15,died,0
6146,Macau,Macau,113.55,22.1667,2020-02-15,recovered,3
6147,Macau,Macau,113.55,22.1667,2020-02-15,currently ill,7
6148,Macau,Macau,113.55,22.1667,2020-02-16,confirmed,10
6149,Macau,Macau,113.55,22.1667,2020-02-16,died,0
6150,Macau,Macau,113.55,22.1667,2020-02-16,recovered,5
6151,Macau,Macau,113.55,22.1667,2020-02-16,currently ill,5
6152,Macau,Macau,113.55,22.1667,2020-02-17,confirmed,10
6153,Macau,Macau,113.55,22.1667,2020-02-17,died,0
6154,Macau,Macau,113.55,22.1667,2020-02-17,recovered,5
6155,Macau,Macau,113.55,22.1667,2020-02-17,currently ill,5
6156,Macau,Macau,113.55,22.1667,2020-02-18,confirmed,10
6157,Macau,Macau,113.55,22.1667,2020-02-18,died,0
6158,Macau,Macau,113.55,22.1667,2020-02-18,recovered,5
6159,Macau,Macau,113.55,22.1667,2020-02-18,currently ill,5
6160,Macau,Macau,113.55,22.1667,2020-02-19,confirmed,10
6161,Macau,Macau,113.55,22.1667,2020-02-19,died,0
6162,Macau,Macau,113.55,22.1667,2020-02-19,recovered,5
6163,Macau,Macau,113.55,22.1667,2020-02-19,currently ill,5
6164,Macau,Macau,113.55,22.1667,2020-02-20,confirmed,10
6165,Macau,Macau,113.55,22.1667,2020-02-20,died,0
6166,Macau,Macau,113.55,22.1667,2020-02-20,recovered,6
6167,Macau,Macau,113.55,22.1667,2020-02-20,currently ill,4
6168,Macau,Macau,113.55,22.1667,2020-02-21,confirmed,10
6169,Macau,Macau,113.55,22.1667,2020-02-21,died,0
6170,Macau,Macau,113.55,22.1667,2020-02-21,recovered,6
6171,Macau,Macau,113.55,22.1667,2020-02-21,currently ill,4
6172,Macau,Macau,113.55,22.1667,2020-02-22,confirmed,10
6173,Macau,Macau,113.55,22.1667,2020-02-22,died,0
6174,Macau,Macau,113.55,22.1667,2020-02-22,recovered,6
6175,Macau,Macau,113.55,22.1667,2020-02-22,currently ill,4
6176,Macau,Macau,113.55,22.1667,2020-02-23,confirmed,10
6177,Macau,Macau,113.55,22.1667,2020-02-23,died,0
6178,Macau,Macau,113.55,22.1667,2020-02-23,recovered,6
6179,Macau,Macau,113.55,22.1667,2020-02-23,currently ill,4
6180,Macau,Macau,113.55,22.1667,2020-02-24,confirmed,10
6181,Macau,Macau,113.55,22.1667,2020-02-24,died,0
6182,Macau,Macau,113.55,22.1667,2020-02-24,recovered,6
6183,Macau,Macau,113.55,22.1667,2020-02-24,currently ill,4
6184,Macau,Macau,113.55,22.1667,2020-02-25,confirmed,10
6185,Macau,Macau,113.55,22.1667,2020-02-25,died,0
6186,Macau,Macau,113.55,22.1667,2020-02-25,recovered,7
6187,Macau,Macau,113.55,22.1667,2020-02-25,currently ill,3
6188,Macau,Macau,113.55,22.1667,2020-02-26,confirmed,10
6189,Macau,Macau,113.55,22.1667,2020-02-26,died,0
6190,Macau,Macau,113.55,22.1667,2020-02-26,recovered,7
6191,Macau,Macau,113.55,22.1667,2020-02-26,currently ill,3
6192,Macau,Macau,113.55,22.1667,2020-02-27,confirmed,10
6193,Macau,Macau,113.55,22.1667,2020-02-27,died,0
6194,Macau,Macau,113.55,22.1667,2020-02-27,recovered,8
6195,Macau,Macau,113.55,22.1667,2020-02-27,currently ill,2
6196,Macau,Macau,113.55,22.1667,2020-02-28,confirmed,10
6197,Macau,Macau,113.55,22.1667,2020-02-28,died,0
6198,Macau,Macau,113.55,22.1667,2020-02-28,recovered,8
6199,Macau,Macau,113.55,22.1667,2020-02-28,currently ill,2
6200,Macau,Macau,113.55,22.1667,2020-02-29,confirmed,10
6201,Macau,Macau,113.55,22.1667,2020-02-29,died,0
6202,Macau,Macau,113.55,22.1667,2020-02-29,recovered,8
6203,Macau,Macau,113.55,22.1667,2020-02-29,currently ill,2
6204,Macau,Macau,113.55,22.1667,2020-03-01,confirmed,10
6205,Macau,Macau,113.55,22.1667,2020-03-01,died,0
6206,Macau,Macau,113.55,22.1667,2020-03-01,recovered,8
6207,Macau,Macau,113.55,22.1667,2020-03-01,currently ill,2
6208,Macau,Macau,113.55,22.1667,2020-03-02,confirmed,10
6209,Macau,Macau,113.55,22.1667,2020-03-02,died,0
6210,Macau,Macau,113.55,22.1667,2020-03-02,recovered,8
6211,Macau,Macau,113.55,22.1667,2020-03-02,currently ill,2
6212,Macau,Macau,113.55,22.1667,2020-03-03,confirmed,10
6213,Macau,Macau,113.55,22.1667,2020-03-03,died,0
6214,Macau,Macau,113.55,22.1667,2020-03-03,recovered,9
6215,Macau,Macau,113.55,22.1667,2020-03-03,currently ill,1
6216,"Madison, WI",US,-89.4012,43.0731,2020-01-22,confirmed,0
6217,"Madison, WI",US,-89.4012,43.0731,2020-01-22,died,0
6218,"Madison, WI",US,-89.4012,43.0731,2020-01-22,recovered,0
6219,"Madison, WI",US,-89.4012,43.0731,2020-01-22,currently ill,0
6220,"Madison, WI",US,-89.4012,43.0731,2020-01-23,confirmed,0
6221,"Madison, WI",US,-89.4012,43.0731,2020-01-23,died,0
6222,"Madison, WI",US,-89.4012,43.0731,2020-01-23,recovered,0
6223,"Madison, WI",US,-89.4012,43.0731,2020-01-23,currently ill,0
6224,"Madison, WI",US,-89.4012,43.0731,2020-01-24,confirmed,0
6225,"Madison, WI",US,-89.4012,43.0731,2020-01-24,died,0
6226,"Madison, WI",US,-89.4012,43.0731,2020-01-24,recovered,0
6227,"Madison, WI",US,-89.4012,43.0731,2020-01-24,currently ill,0
6228,"Madison, WI",US,-89.4012,43.0731,2020-01-25,confirmed,0
6229,"Madison, WI",US,-89.4012,43.0731,2020-01-25,died,0
6230,"Madison, WI",US,-89.4012,43.0731,2020-01-25,recovered,0
6231,"Madison, WI",US,-89.4012,43.0731,2020-01-25,currently ill,0
6232,"Madison, WI",US,-89.4012,43.0731,2020-01-26,confirmed,0
6233,"Madison, WI",US,-89.4012,43.0731,2020-01-26,died,0
6234,"Madison, WI",US,-89.4012,43.0731,2020-01-26,recovered,0
6235,"Madison, WI",US,-89.4012,43.0731,2020-01-26,currently ill,0
6236,"Madison, WI",US,-89.4012,43.0731,2020-01-27,confirmed,0
6237,"Madison, WI",US,-89.4012,43.0731,2020-01-27,died,0
6238,"Madison, WI",US,-89.4012,43.0731,2020-01-27,recovered,0
6239,"Madison, WI",US,-89.4012,43.0731,2020-01-27,currently ill,0
6240,"Madison, WI",US,-89.4012,43.0731,2020-01-28,confirmed,0
6241,"Madison, WI",US,-89.4012,43.0731,2020-01-28,died,0
6242,"Madison, WI",US,-89.4012,43.0731,2020-01-28,recovered,0
6243,"Madison, WI",US,-89.4012,43.0731,2020-01-28,currently ill,0
6244,"Madison, WI",US,-89.4012,43.0731,2020-01-29,confirmed,0
6245,"Madison, WI",US,-89.4012,43.0731,2020-01-29,died,0
6246,"Madison, WI",US,-89.4012,43.0731,2020-01-29,recovered,0
6247,"Madison, WI",US,-89.4012,43.0731,2020-01-29,currently ill,0
6248,"Madison, WI",US,-89.4012,43.0731,2020-01-30,confirmed,0
6249,"Madison, WI",US,-89.4012,43.0731,2020-01-30,died,0
6250,"Madison, WI",US,-89.4012,43.0731,2020-01-30,recovered,0
6251,"Madison, WI",US,-89.4012,43.0731,2020-01-30,currently ill,0
6252,"Madison, WI",US,-89.4012,43.0731,2020-01-31,confirmed,0
6253,"Madison, WI",US,-89.4012,43.0731,2020-01-31,died,0
6254,"Madison, WI",US,-89.4012,43.0731,2020-01-31,recovered,0
6255,"Madison, WI",US,-89.4012,43.0731,2020-01-31,currently ill,0
6256,"Madison, WI",US,-89.4012,43.0731,2020-02-01,confirmed,0
6257,"Madison, WI",US,-89.4012,43.0731,2020-02-01,died,0
6258,"Madison, WI",US,-89.4012,43.0731,2020-02-01,recovered,0
6259,"Madison, WI",US,-89.4012,43.0731,2020-02-01,currently ill,0
6260,"Madison, WI",US,-89.4012,43.0731,2020-02-02,confirmed,0
6261,"Madison, WI",US,-89.4012,43.0731,2020-02-02,died,0
6262,"Madison, WI",US,-89.4012,43.0731,2020-02-02,recovered,0
6263,"Madison, WI",US,-89.4012,43.0731,2020-02-02,currently ill,0
6264,"Madison, WI",US,-89.4012,43.0731,2020-02-03,confirmed,0
6265,"Madison, WI",US,-89.4012,43.0731,2020-02-03,died,0
6266,"Madison, WI",US,-89.4012,43.0731,2020-02-03,recovered,0
6267,"Madison, WI",US,-89.4012,43.0731,2020-02-03,currently ill,0
6268,"Madison, WI",US,-89.4012,43.0731,2020-02-04,confirmed,0
6269,"Madison, WI",US,-89.4012,43.0731,2020-02-04,died,0
6270,"Madison, WI",US,-89.4012,43.0731,2020-02-04,recovered,0
6271,"Madison, WI",US,-89.4012,43.0731,2020-02-04,currently ill,0
6272,"Madison, WI",US,-89.4012,43.0731,2020-02-05,confirmed,1
6273,"Madison, WI",US,-89.4012,43.0731,2020-02-05,died,0
6274,"Madison, WI",US,-89.4012,43.0731,2020-02-05,recovered,0
6275,"Madison, WI",US,-89.4012,43.0731,2020-02-05,currently ill,1
6276,"Madison, WI",US,-89.4012,43.0731,2020-02-06,confirmed,1
6277,"Madison, WI",US,-89.4012,43.0731,2020-02-06,died,0
6278,"Madison, WI",US,-89.4012,43.0731,2020-02-06,recovered,0
6279,"Madison, WI",US,-89.4012,43.0731,2020-02-06,currently ill,1
6280,"Madison, WI",US,-89.4012,43.0731,2020-02-07,confirmed,1
6281,"Madison, WI",US,-89.4012,43.0731,2020-02-07,died,0
6282,"Madison, WI",US,-89.4012,43.0731,2020-02-07,recovered,0
6283,"Madison, WI",US,-89.4012,43.0731,2020-02-07,currently ill,1
6284,"Madison, WI",US,-89.4012,43.0731,2020-02-08,confirmed,1
6285,"Madison, WI",US,-89.4012,43.0731,2020-02-08,died,0
6286,"Madison, WI",US,-89.4012,43.0731,2020-02-08,recovered,0
6287,"Madison, WI",US,-89.4012,43.0731,2020-02-08,currently ill,1
6288,"Madison, WI",US,-89.4012,43.0731,2020-02-09,confirmed,1
6289,"Madison, WI",US,-89.4012,43.0731,2020-02-09,died,0
6290,"Madison, WI",US,-89.4012,43.0731,2020-02-09,recovered,0
6291,"Madison, WI",US,-89.4012,43.0731,2020-02-09,currently ill,1
6292,"Madison, WI",US,-89.4012,43.0731,2020-02-10,confirmed,1
6293,"Madison, WI",US,-89.4012,43.0731,2020-02-10,died,0
6294,"Madison, WI",US,-89.4012,43.0731,2020-02-10,recovered,0
6295,"Madison, WI",US,-89.4012,43.0731,2020-02-10,currently ill,1
6296,"Madison, WI",US,-89.4012,43.0731,2020-02-11,confirmed,1
6297,"Madison, WI",US,-89.4012,43.0731,2020-02-11,died,0
6298,"Madison, WI",US,-89.4012,43.0731,2020-02-11,recovered,0
6299,"Madison, WI",US,-89.4012,43.0731,2020-02-11,currently ill,1
6300,"Madison, WI",US,-89.4012,43.0731,2020-02-12,confirmed,1
6301,"Madison, WI",US,-89.4012,43.0731,2020-02-12,died,0
6302,"Madison, WI",US,-89.4012,43.0731,2020-02-12,recovered,0
6303,"Madison, WI",US,-89.4012,43.0731,2020-02-12,currently ill,1
6304,"Madison, WI",US,-89.4012,43.0731,2020-02-13,confirmed,1
6305,"Madison, WI",US,-89.4012,43.0731,2020-02-13,died,0
6306,"Madison, WI",US,-89.4012,43.0731,2020-02-13,recovered,0
6307,"Madison, WI",US,-89.4012,43.0731,2020-02-13,currently ill,1
6308,"Madison, WI",US,-89.4012,43.0731,2020-02-14,confirmed,1
6309,"Madison, WI",US,-89.4012,43.0731,2020-02-14,died,0
6310,"Madison, WI",US,-89.4012,43.0731,2020-02-14,recovered,0
6311,"Madison, WI",US,-89.4012,43.0731,2020-02-14,currently ill,1
6312,"Madison, WI",US,-89.4012,43.0731,2020-02-15,confirmed,1
6313,"Madison, WI",US,-89.4012,43.0731,2020-02-15,died,0
6314,"Madison, WI",US,-89.4012,43.0731,2020-02-15,recovered,0
6315,"Madison, WI",US,-89.4012,43.0731,2020-02-15,currently ill,1
6316,"Madison, WI",US,-89.4012,43.0731,2020-02-16,confirmed,1
6317,"Madison, WI",US,-89.4012,43.0731,2020-02-16,died,0
6318,"Madison, WI",US,-89.4012,43.0731,2020-02-16,recovered,0
6319,"Madison, WI",US,-89.4012,43.0731,2020-02-16,currently ill,1
6320,"Madison, WI",US,-89.4012,43.0731,2020-02-17,confirmed,1
6321,"Madison, WI",US,-89.4012,43.0731,2020-02-17,died,0
6322,"Madison, WI",US,-89.4012,43.0731,2020-02-17,recovered,0
6323,"Madison, WI",US,-89.4012,43.0731,2020-02-17,currently ill,1
6324,"Madison, WI",US,-89.4012,43.0731,2020-02-18,confirmed,1
6325,"Madison, WI",US,-89.4012,43.0731,2020-02-18,died,0
6326,"Madison, WI",US,-89.4012,43.0731,2020-02-18,recovered,0
6327,"Madison, WI",US,-89.4012,43.0731,2020-02-18,currently ill,1
6328,"Madison, WI",US,-89.4012,43.0731,2020-02-19,confirmed,1
6329,"Madison, WI",US,-89.4012,43.0731,2020-02-19,died,0
6330,"Madison, WI",US,-89.4012,43.0731,2020-02-19,recovered,0
6331,"Madison, WI",US,-89.4012,43.0731,2020-02-19,currently ill,1
6332,"Madison, WI",US,-89.4012,43.0731,2020-02-20,confirmed,1
6333,"Madison, WI",US,-89.4012,43.0731,2020-02-20,died,0
6334,"Madison, WI",US,-89.4012,43.0731,2020-02-20,recovered,0
6335,"Madison, WI",US,-89.4012,43.0731,2020-02-20,currently ill,1
6336,"Madison, WI",US,-89.4012,43.0731,2020-02-21,confirmed,1
6337,"Madison, WI",US,-89.4012,43.0731,2020-02-21,died,0
6338,"Madison, WI",US,-89.4012,43.0731,2020-02-21,recovered,0
6339,"Madison, WI",US,-89.4012,43.0731,2020-02-21,currently ill,1
6340,"Madison, WI",US,-89.4012,43.0731,2020-02-22,confirmed,1
6341,"Madison, WI",US,-89.4012,43.0731,2020-02-22,died,0
6342,"Madison, WI",US,-89.4012,43.0731,2020-02-22,recovered,0
6343,"Madison, WI",US,-89.4012,43.0731,2020-02-22,currently ill,1
6344,"Madison, WI",US,-89.4012,43.0731,2020-02-23,confirmed,1
6345,"Madison, WI",US,-89.4012,43.0731,2020-02-23,died,0
6346,"Madison, WI",US,-89.4012,43.0731,2020-02-23,recovered,0
6347,"Madison, WI",US,-89.4012,43.0731,2020-02-23,currently ill,1
6348,"Madison, WI",US,-89.4012,43.0731,2020-02-24,confirmed,1
6349,"Madison, WI",US,-89.4012,43.0731,2020-02-24,died,0
6350,"Madison, WI",US,-89.4012,43.0731,2020-02-24,recovered,0
6351,"Madison, WI",US,-89.4012,43.0731,2020-02-24,currently ill,1
6352,"Madison, WI",US,-89.4012,43.0731,2020-02-25,confirmed,1
6353,"Madison, WI",US,-89.4012,43.0731,2020-02-25,died,0
6354,"Madison, WI",US,-89.4012,43.0731,2020-02-25,recovered,0
